,GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,Unnamed: 10,SeriesFirstDown,Unnamed: 12,NextScore,Description,TeamWin,Unnamed: 16,Unnamed: 17,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Target,QB,RB
851,2019091502,2019-09-15,3,3,2,LAC,DET,2,8,74,,0,,0,(3:02) (SHOTGUN) 17-P.RIVERS PASS SHORT RIGHT TO 22-J.JACKSON TO DET 21 FOR 5 YARDS (42-D.KENNARD).,0,,,2019,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,26,OPP,0,,0,,0,J.JACKSON,P.RIVERS,
852,2019091502,2019-09-15,3,3,42,LAC,DET,1,10,72,,0,,0,(3:42) (SHOTGUN) 22-J.JACKSON RIGHT END TO DET 26 FOR 2 YARDS (21-T.WALKER).,0,,,2019,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,28,OPP,0,,0,,0,,,J.JACKSON
853,2019091502,2019-09-15,3,4,22,LAC,DET,2,1,63,,1,,0,(4:22) (SHOTGUN) 30-A.EKELER RIGHT END TO DET 28 FOR 9 YARDS (95-R.OKWARA; 21-T.WALKER).,0,,,2019,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,37,OPP,0,,0,,0,,,A.EKELER
854,2019091502,2019-09-15,3,5,3,LAC,DET,1,10,54,,0,,0,(5:03) (SHOTGUN) 17-P.RIVERS PASS SHORT RIGHT TO 88-V.GREEN TO DET 37 FOR 9 YARDS (51-J.TAVAI).,0,,,2019,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0,V.GREEN,P.RIVERS,
855,2019091502,2019-09-15,2,2,0,DET,LAC,1,10,50,,0,,0,(2:00) (SHOTGUN) 41-J.MCKISSIC RIGHT END TO LAC 46 FOR 4 YARDS (44-K.WHITE).,0,,,2019,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,50,OPP,0,,0,,0,,,J.MCKISSIC
856,2019091507,2019-09-15,2,0,52,SEA,PIT,1,10,64,,0,,0,(:52) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 22-C.PROSISE TO PIT 37 FOR -1 YARDS (20-C.SUTTON).,0,,,2019,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,36,OPP,0,,0,,0,C.PROSISE,R.WILSON,
857,2019091507,2019-09-15,2,1,20,SEA,PIT,2,1,59,,1,,0,"(1:20) (NO HUDDLE, SHOTGUN) 22-C.PROSISE UP THE MIDDLE TO PIT 36 FOR 5 YARDS (48-B.DUPREE; 79-J.HARGRAVE). SEA-78-D.FLUKER WAS INJURED DURING THE PLAY.",0,,,2019,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,,,C.PROSISE
858,2019091507,2019-09-15,2,1,26,SEA,PIT,1,10,50,,0,,0,"(1:26) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 22-C.PROSISE RAN OB AT PIT 41 FOR 9 YARDS.",0,,,2019,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,50,OPP,0,,0,,0,C.PROSISE,R.WILSON,
859,2019091507,2019-09-15,2,15,0,PIT,SEA,2,5,83,,0,,0,(15:00) (SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE SHORT MIDDLE TO 18-D.JOHNSON.,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,17,OPP,0,,0,,0,D.JOHNSON.,B.ROETHLISBERGER,
861,2019091507,2019-09-15,1,0,11,PIT,SEA,1,10,78,,0,,0,(:11) 72-Z.BANNER REPORTED IN AS ELIGIBLE.  30-J.CONNER RIGHT GUARD TO SEA 22 FOR NO GAIN (99-Q.JEFFERSON).,0,,,2019,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,22,OPP,0,,0,,0,,,Z.BANNER
862,2019091507,2019-09-15,1,6,35,SEA,PIT,2,7,54,,0,,0,(6:35) (SHOTGUN) 3-R.WILSON SACKED AT SEA 48 FOR -6 YARDS (SACK SPLIT BY 91-S.TUITT AND 26-M.BARRON).,0,,,2019,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0,,,
863,2019091507,2019-09-15,1,7,16,SEA,PIT,1,10,51,,0,,0,"(7:16) 74-G.FANT REPORTED IN AS ELIGIBLE.  20-R.PENNY LEFT GUARD TO PIT 46 FOR 3 YARDS (98-V.WILLIAMS, 34-TE.EDMUNDS).",0,,,2019,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,49,OPP,0,,0,,0,,,G.FANT
864,2019091507,2019-09-15,1,11,36,SEA,PIT,3,8,56,,0,,0,(11:36) (SHOTGUN) 3-R.WILSON SACKED AT SEA 48 FOR -8 YARDS (90-T.WATT).,0,,,2019,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0,,,
865,2019091507,2019-09-15,1,12,18,SEA,PIT,2,10,54,,0,,0,"(12:18) (SHOTGUN) 32-C.CARSON LEFT GUARD TO PIT 44 FOR 2 YARDS (48-B.DUPREE, 26-M.BARRON).",0,,,2019,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,46,OPP,0,,0,,0,,,C.CARSON
866,2019091507,2019-09-15,1,12,21,SEA,PIT,1,10,54,,0,,0,(12:21) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 14-DK.METCALF. PRESSURE BY 28-HILTON.,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0,DK.METCALF.,R.WILSON,
867,2019091506,2019-09-15,4,0,3,NYG,BUF,1,10,60,,1,,0,(:03) (SHOTGUN) 10-E.MANNING PASS SHORT LEFT TO 80-T.JONES TO BUF 12 FOR 28 YARDS (29-K.JOHNSON).,0,,,2019,28,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0,T.JONES,E.MANNING,
868,2019091506,2019-09-15,4,4,46,BUF,NYG,4,8,60,,0,,0,"(4:46) 9-C.BOJORQUEZ PUNTS 27 YARDS TO NYG 13, CENTER-69-R.FERGUSON, OUT OF BOUNDS.",0,,,2019,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0,,,
869,2019091506,2019-09-15,4,4,51,BUF,NYG,3,11,57,,0,,0,(4:51) (SHOTGUN) 20-F.GORE LEFT END TO NYG 40 FOR 3 YARDS (21-J.PEPPERS; 31-M.THOMAS).,0,,,2019,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,43,OPP,0,,0,,0,,,F.GORE
870,2019091506,2019-09-15,4,4,56,BUF,NYG,2,15,53,,0,,0,(4:56) 26-D.SINGLETARY LEFT END RAN OB AT NYG 43 FOR 4 YARDS (27-D.BAKER). BUF-26-D.SINGLETARY WAS INJURED DURING THE PLAY.,0,,,2019,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,47,OPP,0,,0,,0,,,D.SINGLETARY
872,2019091506,2019-09-15,4,5,1,BUF,NYG,1,10,58,,0,,0,(5:01) 20-F.GORE LEFT GUARD TO NYG 42 FOR NO GAIN (57-R.CONNELLY; 97-D.LAWRENCE II).,0,,,2019,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,42,OPP,0,,0,,0,,,F.GORE
873,2019091506,2019-09-15,4,5,53,BUF,NYG,0,0,85,,1,,0,"4-S.HAUSCHKA EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-9-C.BOJORQUEZ.",0,,,2019,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0,,,
874,2019091506,2019-09-15,4,5,56,BUF,NYG,2,1,99,,1,,0,"(5:56) 20-F.GORE LEFT GUARD FOR 1 YARD, TOUCHDOWN.",0,,,2019,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,1,OPP,0,,0,,0,,,
875,2019091506,2019-09-15,4,6,36,BUF,NYG,1,2,98,,0,,0,(6:36) 20-F.GORE RIGHT END TO NYG 1 FOR 1 YARD (57-R.CONNELLY).,0,,,2019,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,2,OPP,0,,0,,0,,,F.GORE
877,2019091506,2019-09-15,4,6,53,BUF,NYG,2,3,97,,0,,0,(6:53) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT TO 11-Z.JONES.,0,,,2019,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,3,OPP,0,,0,,0,Z.JONES.,J.ALLEN,
878,2019091506,2019-09-15,4,7,30,BUF,NYG,1,3,97,,0,,0,"(7:30) 20-F.GORE RIGHT GUARD TO NYG 3 FOR NO GAIN (95-B.HILL, 41-A.BETHEA).",0,,,2019,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,3,OPP,0,,0,,0,,,F.GORE
879,2019091506,2019-09-15,4,8,2,BUF,NYG,1,10,77,,1,,0,(8:02) 26-D.SINGLETARY LEFT END PUSHED OB AT NYG 3 FOR 20 YARDS (41-A.BETHEA).,0,,,2019,20,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,23,OPP,0,,0,,0,,,D.SINGLETARY
880,2019091506,2019-09-15,4,8,23,BUF,NYG,3,6,60,,1,,0,(8:23) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 15-J.BROWN PUSHED OB AT NYG 23 FOR 17 YARDS (20-JA.JENKINS).,0,,,2019,17,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0,J.BROWN,J.ALLEN,
881,2019091506,2019-09-15,4,8,31,BUF,NYG,2,6,60,,0,,0,(8:31) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT MIDDLE TO 16-R.FOSTER (47-A.OGLETREE).,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0,R.FOSTER,J.ALLEN,
882,2019091506,2019-09-15,4,9,13,BUF,NYG,1,10,56,,0,,0,(9:13) 19-I.MCKENZIE RIGHT END TO NYG 40 FOR 4 YARDS (44-M.GOLDEN).,0,,,2019,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,44,OPP,0,,0,,0,,,I.MCKENZIE
883,2019091506,2019-09-15,4,9,52,BUF,NYG,2,1,52,,1,,0,(9:52) 20-F.GORE LEFT TACKLE TO NYG 44 FOR 4 YARDS (97-D.LAWRENCE II; 59-L.CARTER).,0,,,2019,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,48,OPP,0,,0,,0,,,F.GORE
884,2019091506,2019-09-15,4,11,56,NYG,BUF,0,0,85,,1,,0,"2-A.ROSAS EXTRA POINT IS GOOD, CENTER-51-Z.DEOSSIE, HOLDER-9-R.DIXON.",0,,,2019,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0,,,
885,2019091506,2019-09-15,4,12,3,NYG,BUF,2,4,96,,1,,0,"(12:03) 10-E.MANNING PASS SHORT LEFT TO 80-T.JONES FOR 4 YARDS, TOUCHDOWN.",0,,,2019,4,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,4,OPP,0,,0,,0,T.JONES,E.MANNING,
886,2019091506,2019-09-15,4,12,40,NYG,BUF,1,6,94,,0,,0,"(12:40) (SHOTGUN) 26-S.BARKLEY RIGHT GUARD TO BUF 4 FOR 2 YARDS (23-M.HYDE, 55-J.HUGHES).",0,,,2019,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,6,OPP,0,,0,,0,,,S.BARKLEY
887,2019091506,2019-09-15,4,13,5,NYG,BUF,4,2,85,,1,,0,(13:05) (SHOTGUN) 10-E.MANNING PASS SHORT MIDDLE TO 12-C.LATIMER TO BUF 6 FOR 9 YARDS (21-J.POYER). NYG-12-C.LATIMER WAS INJURED DURING THE PLAY.,0,,,2019,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0,C.LATIMER,E.MANNING,
888,2019091506,2019-09-15,4,13,45,NYG,BUF,3,2,85,,0,,0,(13:45) (SHOTGUN) 10-E.MANNING PASS SHORT LEFT TO 88-E.ENGRAM TO BUF 15 FOR NO GAIN (29-K.JOHNSON).,0,,,2019,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0,E.ENGRAM,E.MANNING,
889,2019091506,2019-09-15,4,15,0,NYG,BUF,1,10,77,,0,,0,(15:00) 10-E.MANNING PASS SHORT LEFT TO 80-T.JONES PUSHED OB AT BUF 17 FOR 6 YARDS (39-L.WALLACE).,0,,,2019,6,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,23,OPP,0,,0,,0,T.JONES,E.MANNING,
890,2019091506,2019-09-15,3,0,14,NYG,BUF,1,10,67,,1,,0,(:14) (SHOTGUN) 26-S.BARKLEY RIGHT TACKLE TO BUF 23 FOR 10 YARDS (97-J.PHILLIPS; 33-S.NEAL).,0,,,2019,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,33,OPP,0,,0,,0,,,S.BARKLEY
891,2019091506,2019-09-15,3,0,51,NYG,BUF,2,5,56,,1,,0,(:51) (SHOTGUN) 10-E.MANNING PASS SHORT MIDDLE TO 17-C.CORE TO BUF 33 FOR 11 YARDS (27-T.WHITE).,0,,,2019,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0,C.CORE,E.MANNING,
892,2019091506,2019-09-15,3,1,27,NYG,BUF,1,10,51,,0,,0,"(1:27) 26-S.BARKLEY RIGHT TACKLE TO BUF 44 FOR 5 YARDS (49-T.EDMUNDS, 58-M.MILANO).",0,,,2019,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,49,OPP,0,,0,,0,,,S.BARKLEY
893,2019091506,2019-09-15,3,8,59,NYG,BUF,3,12,57,,0,,0,"(8:59) (SHOTGUN) 10-E.MANNING SACKED AT NYG 48 FOR -9 YARDS (SACK SPLIT BY 57-L.ALEXANDER AND 99-H.PHILLIPS). FUMBLES (57-L.ALEXANDER) [99-H.PHILLIPS], RECOVERED BY NYG-70-K.ZEITLER AT NYG 48. 70-K.ZEITLER TO NYG 48 FOR NO GAIN (57-L.ALEXANDER).",0,,,2019,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,0,,43,OPP,0,,0,,0,,,
894,2019091506,2019-09-15,3,9,6,NYG,BUF,2,12,57,,0,,0,"(9:06) (NO HUDDLE, SHOTGUN) 10-E.MANNING PASS INCOMPLETE SHORT RIGHT TO 17-C.CORE.",0,,,2019,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,43,OPP,0,,0,,0,C.CORE.,E.MANNING,
896,2019091506,2019-09-15,3,10,39,NYG,BUF,2,3,55,,1,,0,(10:39) 26-S.BARKLEY UP THE MIDDLE TO BUF 41 FOR 4 YARDS (97-J.PHILLIPS).,0,,,2019,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,45,OPP,0,,0,,0,,,S.BARKLEY
897,2019091506,2019-09-15,2,0,49,NYG,BUF,1,10,79,,0,,0,(:49) 10-E.MANNING PASS SHORT LEFT INTENDED FOR 18-B.FOWLER INTERCEPTED BY 93-T.MURPHY (91-E.OLIVER) AT BUF 28. 93-T.MURPHY TO BUF 28 FOR NO GAIN (71-W.HERNANDEZ).,0,,,2019,0,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,0,,21,OPP,0,,0,,0,B.FOWLER,E.MANNING,
898,2019091506,2019-09-15,2,1,15,NYG,BUF,1,10,67,,1,,0,(1:15) (SHOTGUN) 10-E.MANNING PASS SHORT LEFT TO 18-B.FOWLER TO BUF 21 FOR 12 YARDS (39-L.WALLACE).,0,,,2019,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,33,OPP,0,,0,,0,B.FOWLER,E.MANNING,
899,2019091506,2019-09-15,2,1,54,NYG,BUF,4,9,71,,0,,0,"(1:54) 2-A.ROSAS 48 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-51-Z.DEOSSIE, HOLDER-9-R.DIXON.",0,,,2019,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,29,OPP,0,,0,,0,,,
900,2019091506,2019-09-15,2,2,0,NYG,BUF,3,9,71,,0,,0,(2:00) (SHOTGUN) 10-E.MANNING PASS INCOMPLETE DEEP RIGHT TO 18-B.FOWLER (23-M.HYDE).,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,29,OPP,0,,0,,0,B.FOWLER,E.MANNING,
901,2019091506,2019-09-15,2,2,26,NYG,BUF,2,12,68,,0,,0,(2:26) (SHOTGUN) 10-E.MANNING PASS SHORT RIGHT TO 26-S.BARKLEY TO BUF 29 FOR 3 YARDS (58-M.MILANO).,0,,,2019,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,32,OPP,0,,0,,0,S.BARKLEY,E.MANNING,
902,2019091506,2019-09-15,2,3,5,NYG,BUF,1,10,70,,0,,0,(3:05) (SHOTGUN) 10-E.MANNING PASS SHORT RIGHT TO 88-E.ENGRAM TO BUF 32 FOR -2 YARDS (33-S.NEAL).,0,,,2019,-2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,30,OPP,0,,0,,0,E.ENGRAM,E.MANNING,
903,2019091506,2019-09-15,2,3,42,NYG,BUF,2,10,51,,0,,0,"(3:42) (SHOTGUN) 10-E.MANNING PASS SHORT LEFT TO 26-S.BARKLEY TO BUF 30 FOR 19 YARDS (58-M.MILANO). PENALTY ON BUF-93-T.MURPHY, DEFENSIVE OFFSIDE, DECLINED.",0,,,2019,19,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,1,0,0,,49,OPP,0,BUF,0,DEFENSIVE OFFSIDE,0,S.BARKLEY,E.MANNING,
904,2019091506,2019-09-15,2,3,47,NYG,BUF,1,10,51,,0,,0,(3:47) (SHOTGUN) 10-E.MANNING PASS INCOMPLETE SHORT LEFT TO 17-C.CORE (99-H.PHILLIPS).,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,49,OPP,0,,0,,0,C.CORE,E.MANNING,
905,2019091506,2019-09-15,2,7,30,BUF,NYG,0,0,85,,1,,0,"4-S.HAUSCHKA EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-9-C.BOJORQUEZ.",0,,,2019,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0,,,
906,2019091506,2019-09-15,2,13,24,BUF,NYG,0,0,85,,1,,0,"4-S.HAUSCHKA EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-9-C.BOJORQUEZ.",0,,,2019,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0,,,
907,2019091506,2019-09-15,2,13,30,BUF,NYG,1,10,86,,1,,0,"(13:30) 26-D.SINGLETARY LEFT END FOR 14 YARDS, TOUCHDOWN.",0,,,2019,14,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,LEFT END,14,OPP,0,,0,,0,,,
908,2019091506,2019-09-15,2,14,10,BUF,NYG,3,10,74,,1,,0,(14:10) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 10-C.BEASLEY TO NYG 14 FOR 12 YARDS (41-A.BETHEA).,0,,,2019,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,26,OPP,0,,0,,0,C.BEASLEY,J.ALLEN,
909,2019091506,2019-09-15,2,14,15,BUF,NYG,2,10,74,,0,,0,(14:15) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT TO 88-D.KNOX.,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,26,OPP,0,,0,,0,D.KNOX.,J.ALLEN,
910,2019091506,2019-09-15,2,14,19,BUF,NYG,1,10,74,,0,,0,(14:19) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT TO 88-D.KNOX.,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,26,OPP,0,,0,,0,D.KNOX.,J.ALLEN,
911,2019091506,2019-09-15,2,15,0,BUF,NYG,3,5,67,,1,,0,(15:00) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 15-J.BROWN TO NYG 26 FOR 7 YARDS (20-JA.JENKINS).,0,,,2019,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,33,OPP,0,,0,,0,J.BROWN,J.ALLEN,
913,2019091511,2019-09-15,4,13,40,DEN,CHI,4,10,86,,0,,0,"(13:40) 8-B.MCMANUS 32 YARD FIELD GOAL IS GOOD, CENTER-42-C.KREITER, HOLDER-6-C.WADMAN.",0,,,2019,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,14,OPP,0,,0,,0,,,
914,2019091511,2019-09-15,4,13,44,DEN,CHI,3,10,86,,0,,0,(13:44) (SHOTGUN) 5-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 17-D.HAMILTON.,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,14,OPP,0,,0,,0,D.HAMILTON.,J.FLACCO,
915,2019091511,2019-09-15,4,13,49,DEN,CHI,2,10,86,,0,,0,(13:49) (SHOTGUN) 5-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 28-R.FREEMAN (52-K.MACK).,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,14,OPP,0,,0,,0,R.FREEMAN,J.FLACCO,
916,2019091511,2019-09-15,4,13,52,DEN,CHI,1,10,86,,0,,0,(13:52) (SHOTGUN) 5-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 82-J.HEUERMAN.,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,14,OPP,0,,0,,0,J.HEUERMAN.,J.FLACCO,
919,2019091511,2019-09-15,4,14,28,DEN,CHI,1,10,75,,0,,0,(14:28) 28-R.FREEMAN LEFT TACKLE TO CHI 19 FOR 6 YARDS (58-R.SMITH).,0,,,2019,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,25,OPP,0,,0,,0,,,R.FREEMAN
920,2019091511,2019-09-15,4,15,0,DEN,CHI,2,3,68,,1,,0,(15:00) 30-P.LINDSAY LEFT TACKLE PUSHED OB AT CHI 25 FOR 7 YARDS (20-P.AMUKAMARA).,0,,,2019,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,32,OPP,0,,0,,0,,,P.LINDSAY
921,2019091511,2019-09-15,3,0,1,DEN,CHI,1,10,61,,0,,0,(:01) (SHOTGUN) 5-J.FLACCO PASS SHORT LEFT TO 84-T.FUMAGALLI TO CHI 32 FOR 7 YARDS (58-R.SMITH).,0,,,2019,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,39,OPP,0,,0,,0,T.FUMAGALLI,J.FLACCO,
922,2019091511,2019-09-15,3,1,14,CHI,DEN,0,0,85,,1,,0,"15-E.PINEIRO EXTRA POINT IS GOOD, CENTER-48-P.SCALES, HOLDER-16-P.O'DONNELL.",0,,,2019,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0,,,
923,2019091511,2019-09-15,3,1,17,CHI,DEN,3,1,99,,1,,0,"(1:17) (SHOTGUN) 32-D.MONTGOMERY UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,,,2019,1,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,,,
924,2019091511,2019-09-15,3,1,56,CHI,DEN,2,2,98,,0,,0,(1:56) (SHOTGUN) 32-D.MONTGOMERY UP THE MIDDLE TO DEN 1 FOR 1 YARD (95-D.WOLFE; 99-A.GOTSIS).,0,,,2019,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,2,OPP,0,,0,,0,,,D.MONTGOMERY
925,2019091511,2019-09-15,3,2,31,CHI,DEN,1,1,99,,0,,0,(2:31) (SHOTGUN) 32-D.MONTGOMERY UP THE MIDDLE TO DEN 2 FOR -1 YARDS (55-B.CHUBB).,0,,,2019,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,,,D.MONTGOMERY
927,2019090811,2019-09-08,3,5,50,TB,SF,1,10,90,,0,,0,"(5:50) (SHOTGUN) 3-J.WINSTON PASS SHORT RIGHT TO 12-C.GODWIN FOR 10 YARDS, TOUCHDOWN. PENALTY ON SF-25-R.SHERMAN, DEFENSIVE HOLDING, DECLINED.",0,,,2019,10,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,1,0,0,,10,OPP,0,SF,0,DEFENSIVE HOLDING,0,C.GODWIN,J.WINSTON,
